Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Antonio Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,10.6,6.4,90.3,14.11,0.5,0.0,12
Julio Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.6,6.2,92.2,14.87,0.3,0.0,10
Mike Evans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.0,5.5,70.4,12.80,0.3,0.0,8
DeVante Parker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.1,5.4,70.4,13.04,0.3,0.0,8
Larry Fitzgerald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.7,6.4,71.0,11.09,0.3,0.1,8
Alshon Jeffery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.9,5.4,66.3,12.28,0.4,0.0,8
Michael Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.7,5.5,67.0,12.18,0.4,0.0,8
DeAndre Hopkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.2,5.3,64.8,12.23,0.4,0.0,8
Brandin Cooks,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,3.50,0.0,7.3,4.7,69.9,14.87,0.4,0.0,8
A.J. Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.3,4.8,61.6,12.83,0.4,0.1,8
JuJu Smith-Schuster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.1,3.7,54.0,14.59,0.5,0.0,8
Doug Baldwin,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,-1.00,0.0,8.8,6.2,66.7,10.76,0.3,0.0,7
Emmanuel Sanders,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,9.3,5.1,64.9,12.73,0.3,0.0,7
Keenan Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,9.3,5.4,69.5,12.87,0.3,0.0,7
Jarvis Landry,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,3.00,0.0,9.7,6.8,66.0,9.71,0.3,0.1,7
Demaryius Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.0,5.8,64.8,11.17,0.3,0.1,7
Golden Tate,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,3.25,0.0,7.5,5.7,62.2,10.91,0.3,0.1,7
Stefon Diggs,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.50,0.0,6.9,4.6,56.0,12.17,0.4,0.0,7
Michael Crabtree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.6,4.8,58.4,12.17,0.4,0.0,7
Paul Richardson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,5.3,3.4,51.5,15.15,0.4,0.0,7
Dez Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.1,4.7,55.0,11.70,0.4,0.0,7
Tyreek Hill,0.0,0.0,0.0,0.0,0.0,0.0,1.8,8.3,4.61,0.0,6.0,4.0,57.8,14.45,0.4,0.0,7
Ted Ginn,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.2,8.40,0.0,4.6,3.2,50.8,15.87,0.4,0.0,7
Amari Cooper,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.00,0.0,8.9,4.9,65.3,13.33,0.2,0.0,7
Jeremy Maclin,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,8.1,5.2,59.0,11.35,0.3,0.0,6
Adam Thielen,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.2,11.00,0.0,7.6,5.0,60.1,12.02,0.2,0.2,6
Marvin Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,6.8,3.8,51.6,13.58,0.3,0.0,6
Kenny Stills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.3,3.2,48.1,15.03,0.4,0.0,6
Josh Doctson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.0,3.1,43.6,14.06,0.4,0.0,6
