Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Keenan Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,11.6,7.6,98.8,13.00,0.5,0.0,12
Mike Evans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,12.0,6.2,91.5,14.76,0.4,0.0,11
Julio Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.00,0.0,9.1,5.8,88.9,15.33,0.4,0.0,10
JuJu Smith-Schuster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.6,5.4,71.3,13.20,0.5,0.0,10
Michael Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.2,6.8,79.8,11.74,0.4,0.0,9
Will Fuller,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,3.50,0.0,7.7,4.3,67.7,15.74,0.5,0.0,9
Brandin Cooks,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.9,4.75,0.0,8.1,4.6,64.3,13.98,0.5,0.0,9
Marvin Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.00,0.0,7.2,4.2,60.8,14.48,0.5,0.0,9
Demaryius Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.7,5.4,77.2,14.30,0.3,0.1,8
Doug Baldwin,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.3,-3.00,0.0,8.0,5.1,62.1,12.18,0.4,0.0,8
Randall Cobb,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.7,2.43,0.0,8.8,6.6,61.5,9.32,0.4,0.0,8
Robby Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,6.00,0.0,10.4,5.4,67.0,12.41,0.4,0.0,8
Dez Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,-2.00,0.0,9.4,5.0,62.5,12.50,0.4,0.1,8
T.Y. Hilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.6,4.0,60.4,15.10,0.4,0.1,8
Golden Tate,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.5,3.75,0.0,7.9,6.0,66.2,11.03,0.4,0.1,8
A.J. Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.6,5.3,69.6,13.13,0.4,0.2,8
Devin Funchess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.1,4.2,55.8,13.29,0.5,0.0,8
Jarvis Landry,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,3.33,0.0,9.7,6.6,61.3,9.29,0.3,0.1,7
Stefon Diggs,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,3.00,0.0,7.4,5.0,58.4,11.68,0.4,0.0,7
Michael Crabtree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.2,5.0,51.6,10.32,0.4,0.0,7
Adam Thielen,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.6,16.00,0.0,8.3,5.4,64.5,11.94,0.3,0.2,7
Josh Doctson,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-1.2,-12.00,0.0,6.6,3.4,53.0,15.59,0.4,0.0,7
Jamison Crowder,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.6,5.33,0.0,7.9,5.3,66.4,12.53,0.3,0.2,7
