Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Julio Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.1,7.4,107.0,14.46,0.4,0.0,12
Antonio Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,9.0,6.4,91.2,14.25,0.5,0.0,12
A.J. Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.7,6.5,95.0,14.62,0.4,0.0,11
Mike Evans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.8,6.5,88.9,13.68,0.5,0.0,11
Kelvin Benjamin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.7,5.1,81.6,16.00,0.5,0.1,10
Jordy Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.2,6.1,70.5,11.56,0.6,0.1,10
Jarvis Landry,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.3,2.60,0.0,10.0,7.3,81.8,11.21,0.3,0.1,9
T.Y. Hilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.5,5.7,80.7,14.16,0.3,0.1,9
Michael Crabtree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.9,5.9,69.6,11.80,0.6,0.0,9
Doug Baldwin,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.33,0.0,8.5,6.2,74.6,12.03,0.4,0.0,9
Amari Cooper,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.0,-0.00,0.0,9.9,6.0,78.1,13.02,0.4,0.0,9
Emmanuel Sanders,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,9.5,5.6,74.4,13.29,0.4,0.0,9
Tyreek Hill,0.0,0.0,0.0,0.0,0.0,0.0,1.7,16.1,9.47,0.1,6.9,4.9,54.9,11.20,0.5,0.1,9
Davante Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.9,5.6,65.3,11.66,0.5,0.0,9
Keenan Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.8,5.8,70.8,12.21,0.4,0.2,9
Terrelle Pryor,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,2.50,0.0,9.2,5.0,72.0,14.40,0.3,0.0,8
DeVante Parker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.6,5.0,73.6,14.72,0.3,0.0,8
Michael Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.1,6.6,70.4,10.67,0.3,0.0,8
Larry Fitzgerald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.9,7.1,71.0,10.00,0.3,0.1,8
Odell Beckham,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,9.2,5.6,72.2,12.89,0.3,0.1,8
Demaryius Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.1,6.2,76.0,12.26,0.3,0.1,8
Brandin Cooks,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.9,3.17,0.0,8.2,4.5,62.1,13.80,0.4,0.0,8
Pierre Garcon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.4,5.4,62.4,11.56,0.3,0.0,7
Alshon Jeffery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.2,5.3,62.0,11.70,0.3,0.0,7
Dez Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.8,4.6,57.2,12.43,0.5,0.1,7
DeAndre Hopkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.8,5.2,61.0,11.73,0.3,0.0,7
Kenny Stills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.3,2.8,51.8,18.50,0.4,0.0,7
Martavis Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.5,12.50,0.0,5.3,2.9,51.7,17.83,0.4,0.0,7
