Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Rob Gronkowski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.0,5.2,77.3,14.87,0.6,0.0,10
Zach Ertz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.6,6.4,66.2,10.34,0.5,0.1,8
Evan Engram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.4,4.9,65.5,13.37,0.4,0.0,8
Travis Kelce,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,2.00,0.0,6.8,4.9,64.6,13.18,0.4,0.0,8
Vernon Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.8,5.0,68.5,13.70,0.2,0.1,7
Jimmy Graham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.1,4.5,43.9,9.76,0.4,0.1,6
Jared Cook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.1,4.1,52.0,12.68,0.2,0.1,6
Austin Hooper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.7,3.5,43.4,12.40,0.3,0.0,5
Marcedes Lewis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.1,1.9,24.0,12.63,0.5,0.0,5
Delanie Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,2.50,0.0,6.1,4.1,42.4,10.34,0.2,0.1,5
Jason Witten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.3,4.4,41.2,9.36,0.2,0.2,4
Kyle Rudolph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.1,4.0,36.4,9.10,0.3,0.0,4
Cameron Brate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.7,3.2,36.9,11.53,0.3,0.0,4
Hunter Henry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.4,3.1,39.3,12.68,0.3,0.0,4
Tyler Kroft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.3,3.8,37.6,9.89,0.3,0.0,4
O.J. Howard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.8,2.5,33.5,13.40,0.3,0.1,4
Benjamin Watson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.2,3.8,32.6,8.58,0.2,0.0,4
Julius Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.5,3.0,32.7,10.90,0.2,0.0,4
Eric Ebron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.7,2.8,32.2,11.50,0.2,0.0,4
Virgil Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.6,2.5,23.6,9.44,0.2,0.0,3
Antonio Gates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.7,2.3,23.0,10.00,0.2,0.0,3
Luke Willson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.9,2.2,20.8,9.45,0.2,0.0,3
Coby Fleener,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.4,2.4,27.9,11.62,0.2,0.0,3
Jermaine Gresham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.4,2.7,29.8,11.04,0.2,0.0,3
Jesse James,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.5,2.4,24.0,10.00,0.2,0.0,3
Charles Clay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.2,2.1,20.5,9.76,0.1,0.0,2
Rhett Ellison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.1,2.1,22.1,10.52,0.1,0.0,2
Martellus Bennett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,2.9,2.1,24.4,11.62,0.1,0.0,2
C.J. Fiedorowicz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.4,2.0,20.7,10.35,0.1,0.0,2
Darren Fells,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.1,1.6,16.3,10.19,0.2,0.0,2
Jonnu Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.0,1.9,17.2,9.05,0.2,0.0,2
Adam Shaheen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.4,1.6,15.0,9.38,0.2,0.0,2
Josh Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.7,1.9,20.3,10.68,0.1,0.2,2
David Njoku,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,2.4,1.2,12.5,10.42,0.2,0.0,2
Dwayne Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.7,1.2,13.5,11.25,0.2,0.0,2
Michael Hoomanawanui,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.0,1.6,16.2,10.12,0.2,0.1,2
Tyler Higbee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.1,1.6,18.8,11.75,0.1,0.0,1
Jerell Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.8,1.5,16.0,10.67,0.1,0.0,1
