Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Rob Gronkowski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.8,5.2,74.7,14.37,0.5,0.0,10
Kyle Rudolph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.9,5.2,55.2,10.62,0.6,0.0,8
Greg Olsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.3,4.8,66.9,13.94,0.3,0.0,7
Jordan Reed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.5,4.5,52.9,11.76,0.5,0.2,7
Travis Kelce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.00,0.0,8,5.6,69.3,12.38,0.2,0.0,7
Zach Ertz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7,5.2,54.6,10.50,0.3,0.0,6
Jimmy Graham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.8,3.8,53.6,14.11,0.3,0.1,6
Martellus Bennett,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,5.9,4.2,44.1,10.50,0.4,0.0,6
C.J. Fiedorowicz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.4,4.0,42.0,10.50,0.4,0.0,6
Tyler Eifert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6,4.0,47.9,11.97,0.4,0.0,6
Delanie Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.2,12.00,0.0,5.6,3.3,42.3,12.82,0.3,0.0,5
Eric Ebron,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,6.3,4.2,45.0,10.71,0.2,0.0,5
Coby Fleener,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,6.4,4.0,43.8,10.95,0.2,0.0,5
Jared Cook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.6,3.7,44.5,12.03,0.2,0.1,5
