Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Luke Willson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.4,1.8,19.1,10.61,0.2,0.0,2
Ifeanyi Momah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.9,1.2,13.2,11.00,0.1,0.0,1
Tyler Higbee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.9,1.6,18.9,11.81,0.1,0.0,1
Jerell Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.8,1.5,13.1,8.73,0.1,0.0,1
Dion Sims,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.7,1.7,18.4,10.82,0.1,0.0,1
Daniel Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.5,1.1,10.8,9.82,0.1,0.0,1
Gerald Everett,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,10.00,0.0,2.4,1.4,15.4,11.00,0.1,0.0,1
Troy Niklas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.6,1.2,12.4,10.33,0.1,0.0,1
Xavier Grimble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.8,1.0,11.6,11.60,0.1,0.0,1
Jeff Heuerman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.3,1.3,15.2,11.69,0.1,0.0,1
Demetrius Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.7,1.8,16.8,9.33,0.1,0.0,1
Nick O'Leary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.1,1.4,19.5,13.93,0.1,0.1,1
Anthony Fasano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.3,1.0,9.8,9.80,0.1,0.0,0
Eric Tomlinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.5,1.0,9.6,9.60,0.1,0.0,0
Luke Stocker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.3,2.0,6.67,0.1,0.0,0
Richard Rodgers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.00,0.0,1.7,1.1,9.9,9.00,0.1,0.0,0
Logan Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.3,2.6,8.67,0.1,0.0,0
Dwayne Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.3,0.9,9.4,10.44,0.1,0.0,0
Nick Boyle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.5,1.2,9.7,8.08,0.1,0.0,0
Nick Vannett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.3,0.9,9.6,10.67,0.1,0.0,0
Maxx Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.00,0.0,1.4,1.2,9.7,8.08,0.1,0.1,0
Darrell Daniels,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.6,0.2,1.5,7.50,0.0,0.0,0
MarQueis Gray,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.00,0.0,0.2,0.2,2.2,11.00,0.0,0.0,0
Geoff Swaim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.3,3.6,12.00,0.0,0.0,0
James O'Shaughnessy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.3,0.2,2.2,11.00,0.0,0.0,0
Neal Sterling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.6,0.4,3.6,9.00,0.0,0.0,0
Brandon Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.5,0.3,3.2,10.67,0.0,0.0,0
Sean McGrath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.3,0.2,2.1,10.50,0.0,0.0,0
Phillip Supernaw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.2,0.2,1.8,9.00,0.0,0.0,0
Ben Braunecker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.1,0.0,0.4,0.00,0.0,0.0,0
Henry Krieger-Coble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Will Tye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
A.J. Derby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Randall Telfer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.2,2.3,11.50,0.0,0.0,0
Chris Manhertz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.3,2.6,8.67,0.0,0.0,0
Garrett Griffin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Clive Walford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.7,0.5,5.3,10.60,0.0,0.0,0
Derek Carrier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.3,2.6,8.67,0.0,0.0,0
Jim Dray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.5,0.3,2.9,9.67,0.0,0.0,0
Orson Charles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Eric Saubert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.3,0.3,2.8,9.33,0.0,0.0,0
Jordan Leggett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Jeff Cumberland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Gavin Escobar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Brent Celek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.6,0.4,4.6,11.50,0.0,0.0,0
Logan Paulsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.2,0.1,0.8,8.00,0.0,0.0,0
Chris Gragg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Evan Baylis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.2,1.9,9.50,0.0,0.0,0
RaShaun Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Ben Koyack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.3,3.3,11.00,0.0,0.0,0
Alan Cross,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
C.J. Uzomah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.2,2.6,13.00,0.0,0.0,0
Jeremy Sprinkle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.3,2.4,8.00,0.0,0.0,0
Matt Lengel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Levine Toilolo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.2,0.1,1.8,18.00,0.0,0.0,0
Ryan Hewitt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.2,0.2,1.8,9.00,0.0,0.0,0
Lee Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.3,2.5,8.33,0.0,0.0,0
Jacob Hollister,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.2,0.2,1.9,9.50,0.0,0.0,0
Michael Roberts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.3,2.9,9.67,0.0,0.0,0
David Morgan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.3,2.2,7.33,0.0,0.0,0
