Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Antonio Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,11.3,7.7,92.1,11.96,0.6,0.1,12
Odell Beckham,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,10.9,6.3,81.5,12.94,0.6,0.1,11
T.Y. Hilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.4,6.1,99.6,16.33,0.4,0.1,11
Mike Evans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.0,5.9,84.9,14.39,0.5,0.0,11
Brandin Cooks,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.7,2.83,0.0,8.8,5.6,86.2,15.39,0.5,0.0,11
Jordy Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.4,6.5,72.5,11.15,0.6,0.1,10
Stefon Diggs,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,1.33,0.0,8.0,5.6,71.5,12.77,0.5,0.0,10
Chris Hogan,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.5,3.75,0.0,6.9,4.7,79.4,16.89,0.5,0.1,9
A.J. Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.3,6.1,82.0,13.44,0.3,0.0,9
Keenan Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.6,6.4,82.0,12.81,0.3,0.1,9
Dez Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.6,4.5,65.0,14.44,0.6,0.1,9
DeAndre Hopkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.9,5.9,74.8,12.68,0.4,0.0,9
Doug Baldwin,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.50,0.0,7.8,5.8,66.9,11.53,0.4,0.0,8
Tyreek Hill,0.0,0.0,0.0,0.0,0.0,0.0,1.6,13.5,8.44,0.0,7.0,4.7,51.3,10.91,0.4,0.1,8
Donte Moncrief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.00,0.0,7.4,4.1,57.9,14.12,0.5,0.0,8
DeVante Parker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.5,5.1,69.8,13.69,0.3,0.0,7
Larry Fitzgerald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.1,6.1,68.3,11.20,0.3,0.1,7
Jarvis Landry,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,2.25,0.0,9.1,6.3,65.0,10.32,0.3,0.1,7
Alshon Jeffery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.2,5.3,59.2,11.17,0.4,0.0,7
Devin Funchess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.4,3.9,50.9,13.05,0.4,0.0,7
Pierre Garcon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.5,4.6,65.2,14.17,0.2,0.0,7
Golden Tate,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.4,2.00,0.0,8.6,6.4,59.5,9.30,0.4,0.1,7
Kelvin Benjamin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.1,4.7,67.2,14.30,0.2,0.1,7
DeSean Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.3,3.2,51.2,16.00,0.3,0.0,6
Sammy Watkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.2,4.2,57.0,13.57,0.3,0.0,6
Allen Hurns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.2,4.8,50.7,10.56,0.3,0.0,6
Davante Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.8,4.4,50.7,11.52,0.3,0.0,6
Randall Cobb,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.5,5.83,0.0,7.9,6.0,56.5,9.42,0.3,0.0,6
Amari Cooper,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.0,-0.00,0.0,8.5,4.4,51.4,11.68,0.3,0.0,6
Jermaine Kearse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.9,4.5,54.8,12.18,0.3,0.0,6
Danny Amendola,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,8.00,0.0,5.9,4.7,54.3,11.55,0.3,0.1,6
Robby Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,10.00,0.0,7.0,3.8,54.0,14.21,0.3,0.1,6
Rishard Matthews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,7.2,4.3,58.8,13.67,0.3,0.1,6
Michael Crabtree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.6,4.4,47.6,10.82,0.4,0.0,6
Kenny Stills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.0,2.6,40.8,15.69,0.4,0.0,6
Martavis Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.7,11.75,0.0,6.3,3.3,49.9,15.12,0.4,0.0,6
Jeremy Kerley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.2,5.1,54.5,10.69,0.2,0.0,6
Tyrell Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.4,3.9,53.7,13.77,0.2,0.0,6
Jaron Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.4,3.9,56.1,14.38,0.2,0.0,6
J.D. McKissic,0.0,0.0,0.0,0.0,0.0,0.0,6.8,28.0,4.12,0.2,2.8,2.2,21.0,9.55,0.2,0.1,6
Jeremy Maclin,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,7.4,4.2,49.4,11.76,0.3,0.0,5
Sterling Shepard,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3.1,7.75,0.0,6.5,4.0,48.0,12.00,0.3,0.0,5
Adam Thielen,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,20.00,0.0,6.1,4.6,59.1,12.85,0.2,0.2,5
Paul Richardson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.00,0.0,4.9,2.8,43.3,15.46,0.3,0.0,5
Cooper Kupp,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,5.9,3.7,44.6,12.05,0.3,0.0,5
Cole Beasley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,5.4,3.8,41.4,10.89,0.3,0.0,5
JuJu Smith-Schuster,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,4.2,2.5,30.6,12.24,0.4,0.0,5
Kendall Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.1,5.50,0.0,4.9,3.5,40.4,11.54,0.2,0.0,5
Adam Humphries,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,3.00,0.0,5.0,3.6,42.5,11.81,0.2,0.0,5
Eric Decker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.0,3.7,41.1,11.11,0.2,0.0,5
Chris Godwin,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,4.3,2.8,42.7,15.25,0.2,0.0,5
Terrance Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.8,3.5,46.8,13.37,0.2,0.0,5
Marqise Lee,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.5,6.25,0.0,7.7,4.6,48.6,10.57,0.2,0.1,5
Trent Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,4.8,2.9,35.3,12.17,0.3,0.0,4
Will Fuller,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,2.50,0.0,5.7,2.9,36.3,12.52,0.3,0.0,4
Nelson Agholor,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,2.50,0.0,5.2,2.8,30.9,11.04,0.3,0.0,4
Marvin Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,5.1,2.8,35.2,12.57,0.3,0.0,4
J.J. Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.1,20.50,0.0,3.5,1.9,33.8,17.79,0.3,0.1,4
Tyler Lockett,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.2,15.50,0.0,4.8,3.1,43.1,13.90,0.1,0.0,4
Mike Wallace,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.1,5.50,0.0,6.4,3.6,46.0,12.78,0.1,0.0,4
