Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Julio Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,8.00,0.0,9.8,6.7,105.0,15.67,0.4,0.0,12
Keenan Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,10.8,6.9,97.7,14.16,0.4,0.0,11
Michael Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.8,6.6,86.2,13.06,0.5,0.0,11
Larry Fitzgerald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11.0,7.7,83.7,10.87,0.4,0.1,10
DeAndre Hopkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,12.5,6.6,76.9,11.65,0.5,0.1,9
Devin Funchess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.1,4.1,60.3,14.71,0.6,0.0,9
Michael Crabtree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.9,5.9,65.0,11.02,0.5,0.0,9
Davante Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.5,5.6,63.4,11.32,0.5,0.0,9
Dez Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.3,5.3,66.7,12.58,0.5,0.0,9
A.J. Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11.0,6.1,75.3,12.34,0.4,0.2,9
Jordy Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.4,5.5,53.9,9.80,0.6,0.0,8
Stefon Diggs,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.1,2.75,0.0,7.5,5.0,60.3,12.06,0.4,0.0,8
JuJu Smith-Schuster,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.9,4.1,61.2,14.93,0.4,0.0,8
Marqise Lee,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,10.00,0.0,8.7,5.0,63.5,12.70,0.4,0.0,8
Brandin Cooks,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.0,5.00,0.0,7.7,4.8,68.7,14.31,0.4,0.0,8
Jarvis Landry,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.1,3.67,0.0,9.9,6.9,65.9,9.55,0.4,0.1,8
Doug Baldwin,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.3,-1.50,0.0,7.2,4.7,60.2,12.81,0.3,0.0,7
Mike Evans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.0,5.3,63.2,11.92,0.3,0.0,7
Alshon Jeffery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.4,4.3,61.4,14.28,0.3,0.0,7
Adam Thielen,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.8,18.00,0.0,8.6,5.7,69.2,12.14,0.3,0.1,7
Demaryius Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.7,5.1,68.0,13.33,0.3,0.1,7
Dede Westbrook,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,9.0,4.8,59.8,12.46,0.4,0.0,7
Robby Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.3,6.50,0.0,7.3,3.8,50.6,13.32,0.4,0.0,7
Marvin Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,6.7,3.8,50.1,13.18,0.4,0.0,7
Jamison Crowder,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.4,4.67,0.0,8.4,5.3,60.4,11.40,0.3,0.2,7
Marquise Goodwin,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.5,15.00,0.0,6.8,3.6,67.9,18.86,0.2,0.0,7
Kenny Stills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.1,4.1,51.7,12.61,0.4,0.1,7
T.Y. Hilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.3,3.8,52.8,13.89,0.4,0.1,7
Josh Doctson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.7,3.5,47.2,13.49,0.5,0.0,7
Mohamed Sanu,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.2,6.00,0.0,5.8,4.5,52.7,11.71,0.3,0.0,6
Emmanuel Sanders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.00,0.0,7.6,4.0,58.8,14.70,0.3,0.0,6
Tyreek Hill,0.0,0.0,0.0,0.0,0.0,0.0,1.4,7.7,5.50,0.0,6.2,4.1,52.3,12.76,0.3,0.0,6
Golden Tate,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.7,4.25,0.0,7.3,5.4,55.8,10.33,0.3,0.1,6
Sammy Watkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.2,3.1,45.5,14.68,0.4,0.0,6
Sterling Shepard,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,2.25,0.0,7.1,4.4,50.4,11.45,0.2,0.0,6
Terrance Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.00,0.0,5.5,4.1,52.0,12.68,0.2,0.0,6
Josh Gordon,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,8.9,4.6,59.1,12.85,0.2,0.0,6
Cooper Kupp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.2,4.0,52.5,13.12,0.2,0.1,6
Robert Woods,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,5.9,3.8,51.5,13.55,0.2,0.1,6
Jeremy Maclin,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,7.6,4.7,47.9,10.19,0.3,0.0,5
Paul Richardson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,5.2,3.0,43.9,14.63,0.3,0.0,5
Jaron Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.9,3.0,46.1,15.37,0.3,0.0,5
Randall Cobb,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.4,3.43,0.0,6.4,5.0,47.8,9.56,0.3,0.0,5
Jermaine Kearse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.7,3.7,46.5,12.57,0.3,0.0,5
Mike Wallace,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,7.0,4.3,45.8,10.65,0.3,0.0,5
Rishard Matthews,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,-1.00,0.0,5.3,3.3,48.1,14.58,0.3,0.0,5
Nelson Agholor,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.00,0.0,5.5,3.3,44.0,13.33,0.3,0.0,5
DeSean Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.9,19.00,0.0,7.0,3.9,46.9,12.03,0.2,0.0,5
Kendall Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,5.2,3.5,42.9,12.26,0.2,0.0,5
Corey Coleman,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.00,0.0,7.3,3.8,45.4,11.95,0.2,0.0,5
DeVante Parker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.6,3.9,48.8,12.51,0.2,0.0,5
Danny Amendola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.00,0.0,6.0,4.6,49.1,10.67,0.2,0.0,5
Chester Rogers,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.50,0.0,5.3,3.4,42.1,12.38,0.2,0.0,5
Tyrell Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.4,2.6,48.1,18.50,0.2,0.1,5
J.J. Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.3,16.50,0.0,5.1,2.6,45.2,17.38,0.2,0.1,5
Will Fuller,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,4.00,0.0,5.4,2.8,33.6,12.00,0.3,0.0,4
Cole Beasley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,5.1,3.6,35.8,9.94,0.3,0.0,4
Ryan Grant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.8,3.2,36.8,11.50,0.3,0.0,4
Brandon Coleman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.2,2.1,32.1,15.29,0.3,0.0,4
Eric Decker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.8,3.1,37.2,12.00,0.2,0.0,4
Tommylee Lewis,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.8,6.00,0.0,3.1,2.3,31.8,13.83,0.2,0.0,4
Keelan Cole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.7,1.9,32.3,17.00,0.2,0.0,4
Kenny Golladay,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.2,12.00,0.0,4.0,2.1,38.9,18.52,0.2,0.0,4
Dontrelle Inman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.2,2.7,36.2,13.41,0.2,0.0,4
Seth Roberts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.2,3.5,37.2,10.63,0.2,0.1,4
Travis Benjamin,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.0,10.00,0.0,3.6,2.1,33.6,16.00,0.2,0.1,4
Corey Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.9,3.0,33.2,11.07,0.2,0.1,4
Trent Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.1,3.1,32.5,10.48,0.2,0.2,3
Chris Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.6,-2.00,0.0,4.1,2.2,27.3,12.41,0.3,0.0,3
Justin Hardy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.0,2.2,28.6,13.00,0.3,0.0,3
Louis Murphy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.8,2.0,29.5,14.75,0.3,0.0,3
Taylor Gabriel,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.5,6.25,0.0,3.7,2.7,35.2,13.04,0.1,0.0,3
Tyler Lockett,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.8,8.00,0.0,4.4,2.7,37.0,13.70,0.1,0.0,3
Martavis Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.1,6.20,0.0,4.2,2.3,30.8,13.39,0.1,0.0,3
Torrey Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,-2.00,0.0,4.9,2.7,36.2,13.41,0.1,0.0,3
Brandon LaFell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,6.8,3.9,38.8,9.95,0.1,0.0,3
