Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Rob Gronkowski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.5,5.9,81.6,13.83,0.6,0.0,11
Jack Doyle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.7,4.8,55.1,11.48,0.4,0.1,7
Vernon Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.0,4.0,61.0,15.25,0.2,0.1,7
Greg Olsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.3,4.8,58.2,12.13,0.3,0.0,6
Jimmy Graham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.4,3.8,39.1,10.29,0.5,0.0,6
Eric Ebron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.7,3.9,45.4,11.64,0.3,0.1,5
Kyle Rudolph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.9,4.1,37.1,9.05,0.4,0.0,5
Antonio Gates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.6,3.0,32.8,10.93,0.4,0.0,5
Trey Burton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.8,4.1,34.3,8.37,0.4,0.0,5
Stephen Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.4,3.3,48.7,14.76,0.2,0.0,5
Demetrius Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.1,4.5,41.4,9.20,0.2,0.0,5
Delanie Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,7.1,4.4,47.3,10.75,0.2,0.2,4
Vance McDonald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.2,2.8,34.9,12.46,0.3,0.0,4
Cameron Brate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.2,2.6,32.5,12.50,0.3,0.0,4
Benjamin Watson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.7,4.2,38.0,9.05,0.3,0.0,4
Tyler Kroft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.9,3.2,31.6,9.88,0.3,0.0,4
Jared Cook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.5,3.4,40.3,11.85,0.1,0.1,4
Garrett Celek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.0,2.0,26.7,13.35,0.4,0.0,4
Charles Clay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.5,3.8,37.6,9.89,0.2,0.0,4
George Kittle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.6,2.7,30.4,11.26,0.2,0.0,4
Austin Hooper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.2,3.2,35.3,11.03,0.2,0.0,4
Brent Celek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.8,3.6,30.0,8.33,0.2,0.0,4
Jesse James,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.2,3.5,30.3,8.66,0.2,0.0,4
Marcedes Lewis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.8,1.8,21.9,12.17,0.3,0.0,3
Rhett Ellison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.4,2.4,24.2,10.08,0.3,0.0,3
Seth DeValve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.8,2.4,30.5,12.71,0.1,0.1,3
Luke Willson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.7,2.0,20.0,10.00,0.2,0.0,3
Orson Charles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.0,2.6,23.8,9.15,0.2,0.0,3
David Njoku,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,3.9,2.3,27.8,12.09,0.2,0.0,3
Gerald Everett,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,10.00,0.0,3.7,2.0,21.5,10.75,0.2,0.0,3
Lance Kendricks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.7,2.9,29.7,10.24,0.2,0.0,3
Ricky Seals-Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.0,2.1,29.2,13.90,0.2,0.0,3
Zach Ertz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.3,2.8,25.7,9.18,0.2,0.1,3
Darren Fells,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.3,1.8,19.7,10.94,0.3,0.0,2
Jonnu Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.6,1.6,15.2,9.50,0.3,0.0,2
Josh Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.6,-6.00,0.0,3.7,2.7,27.0,10.00,0.2,0.2,2
Ed Dickson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.7,1.8,25.2,14.00,0.1,0.0,2
Niles Paul,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,2.00,0.0,3.7,2.5,28.2,11.28,0.1,0.0,2
Geoff Swaim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.3,2.4,21.7,9.04,0.1,0.0,2
Virgil Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.0,1.9,23.9,12.58,0.1,0.0,2
Eric Tomlinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.5,2.3,21.2,9.22,0.1,0.0,2
