Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Julio Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.00,0.0,9.2,5.5,81.4,14.80,0.3,0.0,9
Michael Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.6,6.1,73.9,12.11,0.4,0.0,9
Tyreek Hill,0.0,0.0,0.0,0.0,0.0,0.0,1.2,5.7,4.75,0.0,6.6,4.4,60.3,13.70,0.4,0.0,8
Devin Funchess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.5,3.5,50.4,14.40,0.5,0.0,8
Ted Ginn,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.2,5.33,0.0,5.1,3.6,48.6,13.50,0.4,0.0,6
Sammy Watkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.5,3.3,42.4,12.85,0.4,0.0,6
Rishard Matthews,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.1,-1.00,0.0,5.9,3.3,46.5,14.09,0.3,0.0,5
Allen Hurns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.1,3.4,40.9,12.03,0.3,0.0,5
Robert Woods,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,6.2,4.2,47.6,11.33,0.3,0.1,5
Cooper Kupp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.3,4.2,49.2,11.71,0.3,0.1,5
Marqise Lee,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,10.00,0.0,6.0,3.5,40.5,11.57,0.2,0.0,5
Mohamed Sanu,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.2,4.00,0.0,5.6,3.8,42.3,11.13,0.2,0.0,5
Albert Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.1,3.67,0.0,4.9,3.1,37.3,12.03,0.2,0.0,4
Eric Decker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.7,3.4,38.8,11.41,0.2,0.0,4
Dede Westbrook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,5.9,3.0,33.4,11.13,0.2,0.0,4
Kelvin Benjamin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.1,2.9,32.1,11.07,0.2,0.0,4
Keelan Cole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.6,2.4,37.0,15.42,0.2,0.1,4
Tavon Austin,0.0,0.0,0.0,0.0,0.0,0.0,3.7,20.1,5.43,0.1,2.6,1.6,16.1,10.06,0.1,0.2,3
Corey Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.4,3.3,37.6,11.39,0.2,0.2,3
Justin Hardy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.7,1.8,22.8,12.67,0.2,0.0,3
Brandon Coleman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.9,1.9,25.1,13.21,0.2,0.2,2
Deonte Thompson,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.3,-3.00,0.0,3.8,2.0,25.7,12.85,0.1,0.0,2
Zay Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.9,2.0,21.2,10.60,0.1,0.0,2
Demarcus Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.6,1.9,21.5,11.32,0.1,0.0,2
Taylor Gabriel,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,6.00,0.0,3.5,2.2,27.1,12.32,0.1,0.0,2
Russell Shepard,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.3,13.00,0.0,2.9,1.5,21.1,14.07,0.1,0.0,2
Brenton Bersin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.9,1.8,29.6,16.44,0.1,0.1,2
Tommylee Lewis,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,6.67,0.0,2.5,1.9,24.0,12.63,0.1,0.2,2
Willie Snead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.8,1.8,23.1,12.83,0.1,0.2,2
Jaydon Mickens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.5,1.4,16.0,11.43,0.2,0.2,1
Taywan Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.3,5.50,0.0,2.5,1.4,17.8,12.71,0.1,0.0,1
Marvin Hall,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,2.9,0.9,13.4,14.89,0.1,0.0,1
Pharoh Cooper,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,2.2,1.5,17.9,11.93,0.1,0.1,1
Brandon Tate,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.2,12.00,0.0,1.4,0.6,6.5,10.83,0.1,0.0,0
Jehu Chesson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.2,2.3,11.50,0.0,0.0,0
Nick Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.6,0.5,5.4,10.80,0.0,0.0,0
Larry Pinkard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Mekale McKay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Mose Frazier,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Brandon Reilly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.4,0.2,2.3,11.50,0.0,0.0,0
Harry Douglas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.00,0.0,0.8,0.4,4.4,11.00,0.0,0.0,0
Kaelin Clay,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,8.00,0.0,0.5,0.2,2.6,13.00,0.0,0.0,0
Josh Reynolds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.7,0.4,3.1,7.75,0.0,0.0,0
Rashad Greene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Andre Roberts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.3,0.2,2.8,14.00,0.0,0.0,0
Austin Carr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.5,0.3,4.3,14.33,0.0,0.0,0
Darius Jennings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Eric Weems,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.2,0.00,0.0,0.0,0
Jaelen Strong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Mike Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.6,0.4,7.4,18.50,0.0,0.0,0
Arrelious Benn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.1,0.1,1.1,11.00,0.0,0.0,0
Corey Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
