Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Rob Gronkowski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.6,5.5,81.8,14.87,0.6,0.0,11
Evan Engram,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.1,5.7,71.2,12.49,0.5,0.0,10
Zach Ertz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.7,6.0,64.6,10.77,0.6,0.1,9
Travis Kelce,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.00,0.0,7.6,5.2,62.1,11.94,0.4,0.0,8
Jimmy Graham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.4,4.7,52.4,11.15,0.5,0.0,8
Vernon Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.8,5.4,76.6,14.19,0.2,0.1,8
Delanie Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,2.50,0.0,7.0,4.7,66.9,14.23,0.3,0.1,7
Jack Doyle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.6,4.7,51.0,10.85,0.3,0.1,6
Austin Hooper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.9,3.9,47.1,12.08,0.4,0.0,6
Tyler Kroft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.2,3.9,43.1,11.05,0.4,0.0,6
Greg Olsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.8,3.6,51.3,14.25,0.2,0.0,6
Kyle Rudolph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.3,4.5,41.7,9.27,0.3,0.0,5
Austin Seferian-Jenkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.5,4.6,43.8,9.52,0.3,0.1,5
Vance McDonald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.5,2.4,36.9,15.38,0.4,0.0,5
Jesse James,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.5,3.4,34.3,10.09,0.4,0.0,5
Jared Cook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.9,3.6,42.7,11.86,0.2,0.1,5
Marcedes Lewis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.7,2.2,28.3,12.86,0.4,0.0,4
Jonnu Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.4,2.1,26.6,12.67,0.4,0.0,4
O.J. Howard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.6,2.4,35.6,14.83,0.3,0.2,4
Charles Clay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.6,2.9,32.7,11.28,0.2,0.0,4
Cameron Brate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.7,3.1,34.8,11.23,0.2,0.0,4
Benjamin Watson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.0,3.5,31.5,9.00,0.2,0.0,4
Hunter Henry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.6,3.2,38.2,11.94,0.2,0.0,4
Jason Witten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.8,4.2,37.4,8.90,0.2,0.1,4
Ed Dickson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.8,2.4,39.3,16.38,0.1,0.0,3
George Kittle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.5,2.8,31.3,11.18,0.1,0.0,3
Julius Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.5,2.9,30.7,10.59,0.1,0.0,3
Virgil Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.9,2.1,21.9,10.43,0.2,0.0,3
Antonio Gates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.8,2.5,23.5,9.40,0.2,0.0,3
Luke Willson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.9,2.2,24.2,11.00,0.2,0.0,3
Garrett Celek,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.1,1.9,20.8,10.95,0.2,0.0,3
Ricky Seals-Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.8,2.6,27.7,10.65,0.2,0.0,3
Rhett Ellison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.2,2.7,26.1,9.67,0.1,0.0,2
Tyler Higbee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.6,1.8,22.0,12.22,0.1,0.0,2
C.J. Fiedorowicz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.7,2.2,22.3,10.14,0.1,0.0,2
Eric Ebron,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.6,2.7,29.1,10.78,0.1,0.0,2
Gerald Everett,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.6,16.00,0.0,2.9,1.6,22.7,14.19,0.1,0.0,2
Coby Fleener,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.4,2.5,27.7,11.08,0.1,0.0,2
Jermaine Gresham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.9,2.4,24.9,10.38,0.1,0.0,2
Seth DeValve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.3,1.9,21.1,11.11,0.1,0.1,2
Darren Fells,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.0,1.5,14.4,9.60,0.2,0.0,2
Adam Shaheen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.3,1.4,14.3,10.21,0.2,0.0,2
David Njoku,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,3.3,1.8,17.4,9.67,0.2,0.0,2
