Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
A.J. Green,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11.3,7.7,109.0,14.16,0.6,0.0,13
Antonio Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,12.1,8.4,102.0,12.14,0.5,0.0,13
Julio Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.5,6.8,108.0,15.88,0.4,0.0,12
Larry Fitzgerald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.1,7.1,81.8,11.52,0.4,0.1,10
Odell Beckham,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,9.8,6.7,85.3,12.73,0.4,0.1,10
T.Y. Hilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.1,5.8,83.1,14.33,0.3,0.1,9
Mike Evans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.6,6.0,74.8,12.47,0.4,0.0,9
Michael Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.1,6.0,74.2,12.37,0.4,0.0,9
Emmanuel Sanders,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,6.00,0.0,9.6,5.2,70.7,13.60,0.4,0.0,9
Tyreek Hill,0.0,0.0,0.0,0.0,0.0,0.0,1.9,16.1,8.47,0.1,7.1,5.1,58.9,11.55,0.5,0.1,9
Stefon Diggs,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,1.25,0.0,7.8,5.8,64.1,11.05,0.5,0.0,9
Jordy Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.3,4.7,56.1,11.94,0.7,0.1,9
Brandin Cooks,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,3.00,0.0,7.7,4.9,65.6,13.39,0.5,0.0,9
Keenan Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.8,6.3,72.6,11.52,0.4,0.2,9
DeVante Parker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.5,5.5,78.8,14.33,0.3,0.0,8
Jarvis Landry,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.1,2.20,0.0,9.8,7.3,78.8,10.79,0.3,0.1,8
Demaryius Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.8,5.7,74.6,13.09,0.3,0.1,8
Golden Tate,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.4,2.33,0.0,9.6,7.1,70.0,9.86,0.3,0.1,8
Doug Baldwin,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.00,0.0,6.9,5.0,60.6,12.12,0.4,0.0,8
Sammy Watkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.6,4.9,64.7,13.20,0.4,0.0,8
Dez Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.8,4.6,58.3,12.67,0.6,0.1,8
Alshon Jeffery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,11.2,5.8,68.5,11.81,0.3,0.0,7
Amari Cooper,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.0,-0.00,0.0,10.6,5.7,60.5,10.61,0.3,0.0,7
DeAndre Hopkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.1,5.4,66.8,12.37,0.3,0.0,7
Allen Hurns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.4,4.4,57.2,13.00,0.4,0.0,7
Kenny Stills,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.5,2.9,52.1,17.97,0.4,0.0,7
Jermaine Kearse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.3,4.5,53.0,11.78,0.4,0.0,7
Chris Hogan,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.7,4.25,0.0,5.7,4.0,57.6,14.40,0.4,0.1,7
Rishard Matthews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.0,4.0,56.6,14.15,0.4,0.1,7
Paul Richardson,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.00,0.0,6.1,3.2,48.9,15.28,0.5,0.0,7
Sterling Shepard,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.7,5.40,0.0,6.6,4.5,53.3,11.84,0.3,0.0,6
Martavis Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.7,11.40,0.0,6.7,3.5,53.2,15.20,0.3,0.0,6
Ted Ginn,0.0,0.0,0.0,0.0,0.0,0.0,0.6,5.6,9.33,0.0,6.5,4.5,54.5,12.11,0.3,0.1,6
Davante Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.3,3.8,49.8,13.11,0.4,0.0,6
Pierre Garcon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.1,4.4,54.5,12.39,0.2,0.0,6
Tyrell Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.2,3.7,51.8,14.00,0.2,0.0,6
J.J. Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.6,23.00,0.0,4.1,2.3,42.2,18.35,0.4,0.1,6
Marqise Lee,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.2,5.50,0.0,7.8,4.5,58.2,12.93,0.2,0.0,6
Tyler Lockett,0.0,0.0,0.0,0.0,0.0,0.0,0.3,5.3,17.67,0.0,5.8,3.6,50.2,13.94,0.2,0.0,6
John Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.1,7.00,0.0,6.2,3.6,52.0,14.44,0.2,0.0,6
Devin Funchess,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.4,3.3,51.9,15.73,0.2,0.0,6
Adam Thielen,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.7,17.00,0.0,6.0,4.7,54.0,11.49,0.2,0.1,6
Kelvin Benjamin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.7,3.8,53.7,14.13,0.2,0.1,6
Jeremy Maclin,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,7.4,4.5,43.2,9.60,0.3,0.0,5
Taylor Gabriel,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.9,9.67,0.0,4.4,3.0,43.6,14.53,0.3,0.0,5
