Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Rob Gronkowski,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.2,6.1,87.4,14.33,0.8,0.0,12
Jimmy Graham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.5,4.3,59.6,13.86,0.5,0.1,7
Travis Kelce,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.00,0.0,7.9,5.2,65.8,12.65,0.3,0.1,7
Jordan Reed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.7,4.9,51.9,10.59,0.4,0.1,7
Greg Olsen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,6.7,4.1,57.5,14.02,0.3,0.0,6
Austin Hooper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.2,2.4,46.2,19.25,0.4,0.0,6
Zach Ertz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.1,4.8,51.0,10.62,0.2,0.0,6
Coby Fleener,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,6.3,4.2,51.1,12.17,0.2,0.0,6
Jesse James,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.9,4.3,39.6,9.21,0.5,0.0,6
Martellus Bennett,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,6.2,4.5,44.1,9.80,0.3,0.0,5
Delanie Walker,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,9.00,0.0,6.0,4.0,41.5,10.38,0.3,0.0,5
Hunter Henry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.7,2.6,32.6,12.54,0.5,0.1,5
Tyler Eifert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.5,3.4,40.5,11.91,0.3,0.0,5
Jared Cook,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.0,4.1,48.9,11.93,0.3,0.1,5
Cameron Brate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.8,2.9,34.0,11.72,0.4,0.0,5
Troy Niklas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.9,3.2,36.5,11.41,0.4,0.0,5
Eric Ebron,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.00,0.0,6.2,4.1,46.4,11.32,0.2,0.0,5
