Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
DeAndre Hopkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,12.4,7.8,89.3,11.45,0.8,0.0,12
Antonio Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,11.7,7.1,103.0,14.51,0.3,0.1,11
Julio Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.6,6.8,99.0,14.56,0.4,0.0,11
Michael Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.6,6.5,78.2,12.03,0.5,0.0,10
Keenan Allen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,10.0,6.0,84.4,14.07,0.3,0.1,9
Michael Crabtree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.9,4.7,56.0,11.91,0.7,0.0,9
Mike Evans,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.8,5.6,73.3,13.09,0.3,0.0,8
Jordy Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.9,5.2,63.5,12.21,0.5,0.1,8
Larry Fitzgerald,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,9.2,6.6,71.4,10.82,0.3,0.1,8
T.Y. Hilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.6,5.1,77.1,15.12,0.3,0.1,8
Brandin Cooks,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.7,2.83,0.0,7.6,4.5,66.1,14.69,0.4,0.0,8
Chris Hogan,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.4,4.67,0.0,6.7,4.3,59.5,13.84,0.5,0.0,8
Golden Tate,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.7,2.83,0.0,8.2,6.2,64.2,10.35,0.3,0.0,7
Adam Thielen,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.7,13.50,0.0,7.8,5.5,72.1,13.11,0.2,0.2,7
Will Fuller,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.7,3.40,0.0,6.3,3.9,49.8,12.77,0.6,0.0,7
Jarvis Landry,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.9,3.17,0.0,9.1,6.4,60.3,9.42,0.3,0.1,7
Emmanuel Sanders,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,9.1,5.0,60.0,12.00,0.3,0.1,7
Davante Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.4,4.5,54.2,12.04,0.4,0.0,7
Rishard Matthews,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,-2.00,0.0,5.9,3.3,52.3,15.85,0.4,0.0,7
Pierre Garcon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,8.1,5.2,63.6,12.23,0.2,0.0,7
